id,no,name,team,season,yr,pos,g,pa,ab,r,h,x2b,x3b,hr,rbi,bb,so,sb,cs,avg,obp,slg,hbp,sf,sh,tb,xbh,gdp,go,fo,go_fo
ryanad01,19,Adam  Ryan,MAR,2014,So,OF,34,137,116,24,39,14,2,0,22,14,27,9,1,0.336,0.407,0.491,2,3,2,57,16,6,32,21,1.52
ryanad01,19,Adam  Ryan,MAR,2015,Jr,OF,38,161,133,39,52,11,1,5,37,16,16,7,2,0.391,0.472,0.602,7,3,2,80,17,0,34,27,1.26
ryanad01,19,Adam  Ryan,MAR,2016,Sr,OF,21,85,67,14,29,6,0,2,17,15,14,2,3,0.433,0.541,0.612,2,1,0,41,8,1,8,15,0.53
ryanti01,3,Timothy  Ryan,MARN,2011,So,P/OF,25,74,69,4,14,2,0,0,3,5,7,0,0,0.203,0.257,0.232,0,0,0,16,2,6,29,16,1.81
rybakry01,4,Ryan  Rybakowski,AUR,2014,Fr,OF,15,42,38,4,8,1,0,0,6,2,10,1,0,0.211,0.244,0.237,0,1,1,9,1,0,10,12,0.83
rybakry01,2,Ryan  Rybakowski,AUR,2015,So,OF,35,130,108,15,32,4,0,0,10,16,8,5,2,0.296,0.397,0.333,2,0,4,36,4,2,37,33,1.12
rybakry01,2,Ryan  Rybakowski,AUR,2016,Jr,OF,38,134,111,17,24,4,0,0,13,9,20,7,2,0.216,0.288,0.252,3,2,9,28,4,6,38,33,1.15
sagerza01,41,Zach  Sager,WLC,2012,Fr,UT,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,
sagerza01,41,Zach  Sager,WLC,2013,So,OF,3,3,3,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,
sagerza01,41,Zach  Sager,WLC,2014,Jr,C,8,10,7,2,3,0,0,0,1,2,0,1,0,0.429,0.6,0.429,1,0,0,3,0,0,1,3,0.33
salayro01,4,Royce  Salay,DOM,2014,Fr,3B,13,30,24,1,4,1,0,0,2,3,7,0,0,0.167,0.333,0.208,3,0,0,5,1,0,5,8,0.63
salayro01,4,Royce  Salay,DOM,2015,So,3B,9,17,16,0,3,1,0,0,1,1,4,0,0,0.188,0.235,0.25,0,0,0,4,1,0,4,4,1.0
salayro01,4,Royce  Salay,DOM,2016,Jr,P/OF,31,104,87,11,25,7,0,0,16,8,19,1,0,0.287,0.382,0.368,6,1,2,32,7,1,15,29,0.52
salayro01,4,Royce  Salay,DOM,2017,Sr,OF/P,26,64,54,10,13,4,1,0,6,7,22,0,0,0.241,0.349,0.352,2,0,1,19,5,0,9,10,0.9
sandese01,38,Seth  Sanderson,ROCK,2016,Fr,INF,2,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,
sandese01,4,Seth  Sanderson,ROCK,2017,So,INF,9,7,7,0,2,0,0,0,3,0,3,1,1,0.286,0.286,0.286,0,0,0,2,0,0,1,1,1.0
santari01,3,Rich  Santarelli,CUC,2012,Fr,2B,35,136,120,25,39,1,0,0,19,12,16,4,0,0.325,0.383,0.333,0,1,3,40,1,1,39,26,1.5
santari01,3,Rich  Santarelli,CUC,2013,So,2B,45,164,148,17,38,2,0,0,16,4,11,3,3,0.257,0.311,0.27,8,1,3,40,2,4,51,46,1.11
santari01,3,Rich  Santarelli,CUC,2014,Jr,2B,46,195,175,32,54,3,0,0,24,9,13,6,3,0.309,0.363,0.326,7,2,2,57,3,5,54,50,1.08
santari01,3,Rich  Santarelli,CUC,2015,Sr,2B,47,201,183,24,56,4,1,0,30,11,11,9,3,0.306,0.355,0.339,3,0,4,62,5,7,60,53,1.13
saracco01,50,Corey  Saracco,ROCK,2017,Fr,OF,2,7,6,3,3,0,1,0,1,1,1,3,0,0.5,0.571,0.833,0,0,0,5,1,0,1,0,
sarauau01,10,Austin  Sarauer,CUW,2010,Jr,,40,185,161,38,59,14,1,5,46,20,19,1,0,0.366,0.432,0.559,1,3,0,90,20,3,32,50,0.64
sarauau01,10,Austin  Sarauer,CUW,2011,Sr,,9,34,29,4,11,2,0,1,6,2,2,0,0,0.379,0.471,0.552,3,0,0,16,3,0,5,11,0.45
sarauau01,10,Austin  Sarauer,CUW,2012,Sr,IF,36,159,139,32,45,17,3,2,20,15,10,0,0,0.324,0.399,0.532,3,1,1,74,22,3,36,45,0.8
saugsde01,36,Derek  Saugstad,CUW,2013,Fr,1B,7,7,6,0,0,0,0,0,1,1,2,0,0,0.0,0.143,0.0,0,0,0,0,0,0,4,0,
saugsde01,36,Derek  Saugstad,CUW,2014,So,1B,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
sawinja01,32,Jake  Sawinski,EDG,2016,Fr,3B,3,3,3,0,1,0,0,0,1,0,1,0,0,0.333,0.333,0.333,0,0,0,1,0,0,1,0,
saxonla01,14,Lance  Saxon,MARN,2010,Sr,C,14,18,15,1,3,0,0,0,1,0,4,0,0,0.2,0.25,0.2,1,0,2,3,0,0,6,4,1.5
scarpry01,13,Ryan  Scarpetta,ROCK,2016,Sr,P/INF,37,159,147,11,47,13,1,3,27,9,21,2,0,0.32,0.365,0.483,2,1,0,71,17,3,29,48,0.6
scasnma01,18,Mathew  Scasny,CUW,2012,So,P/UT,32,82,71,8,27,2,1,0,7,6,11,0,0,0.38,0.438,0.437,2,1,2,31,3,2,25,11,2.27
scasnma01,18,Matt  Scasny,CUW,2011,Fr,,16,9,8,0,1,0,0,0,0,1,2,0,0,0.125,0.222,0.125,0,0,0,1,0,0,0,4,
schaaja01,23,Jared  Schaaf,LAK,2015,So,OF,13,29,27,2,4,0,0,1,3,2,5,0,0,0.148,0.207,0.259,0,0,0,7,1,2,10,7,1.43
schaeco01,13,Cody  Schaefer,MAR,2014,So,INF,12,11,9,1,1,0,0,0,1,2,6,1,0,0.111,0.273,0.111,0,0,0,1,0,0,1,0,
schaeco01,13,Cody  Schaefer,MAR,2015,Jr,INF,11,15,13,2,6,2,0,0,3,1,3,0,0,0.462,0.5,0.615,0,0,1,8,2,0,2,3,0.67
schaeco01,13,Cody  Schaefer,MAR,2016,Sr,3B,32,111,101,7,25,3,1,0,11,4,17,1,0,0.248,0.294,0.297,3,1,2,30,4,2,27,29,0.93
schaeco01,13,Cody  Schafer,MAR,2013,Fr,INF,3,5,3,1,1,0,0,0,0,1,2,0,0,0.333,0.6,0.333,1,0,0,1,0,0,0,0,
scharan01,15,Andrew  Schartner,LAK,2010,Jr,OF,40,177,149,35,42,10,1,3,22,17,13,10,0,0.282,0.362,0.423,4,4,3,63,14,2,46,45,1.02
scharan01,15,Andrew  Schartner,LAK,2011,Fr,,34,153,130,29,42,10,2,1,15,19,14,23,2,0.323,0.411,0.454,1,1,2,59,13,1,35,36,0.97
schecma01,17,Marty  Schechtel,MAR,2014,So,INF/OF,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
schecma01,17,Marty  Schechtel,MAR,2015,Jr,INF/OF,2,2,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,
schecma01,17,Marty  Schechtel,MAR,2016,Sr,UT,11,15,14,1,1,0,0,0,1,1,5,0,0,0.071,0.133,0.071,0,0,0,1,0,1,4,2,2.0
scheulu01,13,Luke  Scheuerlein,CUW,2013,Fr,OF,29,98,79,10,17,2,0,1,12,13,15,2,0,0.215,0.337,0.278,2,1,3,22,3,1,35,14,2.5
scheulu01,13,Luke  Scheuerlein,CUW,2014,So,OF,26,100,91,13,21,3,0,0,7,4,15,6,2,0.231,0.286,0.264,3,0,2,24,3,4,33,20,1.65
schidbr01,8,Brandon  Schider,CUW,2011,Fr,,12,17,16,2,5,2,0,0,3,1,3,0,0,0.313,0.353,0.438,0,0,0,7,2,2,4,4,1.0
schilma01,22,Matt  Schilter,CUW,2010,Jr,,40,187,160,49,53,13,1,4,31,23,11,12,3,0.331,0.411,0.5,0,2,2,80,18,1,39,55,0.71
schilma01,22,Matt  Schilter,CUW,2011,Sr,,41,195,174,35,48,8,1,0,19,15,20,15,4,0.276,0.34,0.333,3,2,1,58,9,1,42,61,0.69
schilry01,15,Ryan  Schilter,CUW,2010,Fr,,40,134,119,28,46,13,1,1,33,11,16,4,1,0.387,0.433,0.538,1,3,0,64,15,1,32,23,1.39
schilry01,15,Ryan  Schilter,CUW,2011,So,,41,188,168,43,56,15,0,1,36,15,15,16,0,0.333,0.39,0.44,2,2,1,74,16,7,40,47,0.85
schlowi01,18,Will  Schlosser,EDG,2011,Fr,OF,11,18,17,1,7,1,0,0,2,1,2,0,2,0.412,0.444,0.471,0,0,0,8,1,0,5,3,1.67
schlowi01,18,Will  Schlosser,EDG,2012,So,OF,10,18,14,4,1,0,0,0,2,4,1,1,1,0.071,0.278,0.071,0,0,0,1,0,1,7,4,1.75
schlowi01,18,Will  Schlosser,EDG,2013,Jr,OF,10,13,11,4,5,0,0,0,1,2,1,0,0,0.455,0.538,0.455,0,0,0,5,0,0,4,0,
schlowi01,18,Will  Schlosser,EDG,2014,Sr,OF/P,17,41,34,2,5,0,1,0,2,4,4,0,1,0.147,0.25,0.206,1,1,1,7,1,1,17,9,1.89
schmiaa01,6,Aaron  Schmidt,EDG,2013,Fr,OF,17,34,26,3,8,2,0,0,3,5,3,2,0,0.308,0.406,0.385,0,1,2,10,2,0,9,8,1.13
schmist01,12,Steven  Schmitz,MARN,2010,Fr,OF,7,6,5,0,0,0,0,0,0,0,3,0,0,0.0,0.167,0.0,1,0,0,0,0,0,0,1,
schmist01,12,Steven  Schmitz,MARN,2011,Jr,OF,5,6,5,0,0,0,0,0,1,0,2,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,3,0.33
schmist01,12,Steven  Schmitz,MARN,2012,Jr,OF,10,18,14,0,1,0,0,0,0,1,7,0,0,0.071,0.235,0.071,2,0,1,1,0,0,4,3,1.33
schoety01,4,Tyler  Schoen,WLC,2010,Fr,,34,127,113,21,32,9,2,2,20,5,24,4,4,0.283,0.333,0.451,4,1,4,51,13,2,39,17,2.29
schoety01,4,Tyler  Schoen,WLC,2011,So,C/INF,38,159,147,27,48,9,3,1,35,3,21,13,1,0.327,0.363,0.449,6,1,2,66,13,5,40,35,1.14
schoety01,4,Tyler  Schoen,WLC,2012,Jr,C/OF,40,157,136,26,36,8,1,0,23,12,26,8,1,0.265,0.351,0.338,6,0,3,46,9,3,35,37,0.95
schoety01,4,Tyler  Schoen,WLC,2013,Sr,C/OF,37,160,134,23,31,5,1,0,13,15,25,9,3,0.231,0.338,0.284,7,1,3,38,6,3,43,34,1.26
schohbl01,3,Blake  Schoh,MSOE,2010,Sr,IF,35,128,106,9,31,3,0,0,11,11,13,0,0,0.292,0.392,0.321,7,1,3,34,3,5,40,20,2.0
schonbr01,12,Brad  Schonder,MSOE,2014,Fr,2B,11,32,26,3,5,1,0,0,2,2,3,1,0,0.192,0.3,0.231,2,0,2,6,1,0,11,7,1.57
schonbr01,12,Brad  Schonder,MSOE,2015,So,IF,22,67,59,5,12,6,0,0,5,5,7,0,0,0.203,0.288,0.305,2,0,1,18,6,1,22,18,1.22
schonbr01,34,Brad  Schonder,MSOE,2016,Jr,2B,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
schonbr01,34,Brad  Schonder,MSOE,2017,Sr,2B,3,2,2,2,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
schonma01,5,Dano  Schonenberg,CUW,2010,So,,15,29,26,3,4,0,0,0,3,2,5,0,0,0.154,0.214,0.154,0,0,1,4,0,1,12,4,3.0
schonma01,5,Mark  Schonenberg,CUW,2011,Jr,,19,50,45,6,15,3,0,0,10,1,11,0,0,0.333,0.348,0.4,0,0,4,18,3,2,15,5,3.0
schreca01,40,Casey  Schreiner,MAR,2012,Fr,INF,13,30,22,4,7,1,0,2,5,5,3,0,0,0.318,0.467,0.636,2,1,0,14,3,0,5,8,0.63
schreca01,40,Casey  Schreiner,MAR,2013,So,INF,24,78,67,7,13,5,0,1,13,5,13,1,0,0.194,0.237,0.313,0,4,2,21,6,2,16,30,0.53
schreca01,40,Casey  Schreiner,MAR,2014,Jr,INF,20,42,37,7,7,1,2,0,4,4,13,3,0,0.189,0.262,0.324,0,1,0,12,3,0,10,8,1.25
schreca01,40,Casey  Schreiner,MAR,2015,Sr,INF,12,27,27,2,4,2,0,0,1,0,14,2,0,0.148,0.148,0.222,0,0,0,6,2,0,1,8,0.13
schrino01,12,Noah  Schriefer,WLC,2017,Sr,RHP,19,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
schroma01,33,Matt  Schroeder,MAR,2010,So,,19,14,12,1,2,1,1,0,5,0,7,0,0,0.167,0.214,0.417,1,1,0,5,2,0,3,1,3.0
schroma01,33,Matt  Schroeder,MAR,2011,Jr,,35,140,123,22,40,11,1,0,11,10,27,2,2,0.325,0.388,0.431,4,2,1,53,12,5,25,28,0.89
schroma02,6,Matt  Schroeder,CUW,2012,Fr,UT,34,101,85,15,27,5,3,0,12,12,15,4,1,0.318,0.402,0.447,0,0,4,38,8,1,25,19,1.32
schroma01,33,Matt  Schroeder,MAR,2012,Sr,INF,34,116,101,19,25,7,0,0,8,6,14,3,0,0.248,0.313,0.317,4,1,4,32,7,4,27,35,0.77
schubma01,41,Matt  Schubert,CUW,2014,Fr,2B,31,126,112,20,32,2,1,1,11,10,11,5,1,0.286,0.35,0.348,1,0,3,39,4,1,44,22,2.0
schubma01,2,Matt  Schubert,CUW,2015,So,INF,43,175,155,28,36,5,3,0,20,13,22,5,0,0.232,0.295,0.303,2,3,2,47,8,5,47,43,1.09
schubma01,2,Matt  Schubert,CUW,2016,Jr,SS,42,183,149,26,48,9,1,0,29,26,21,17,3,0.322,0.434,0.396,5,2,1,59,10,2,33,42,0.79
schubma01,2,Matt  Schubert,CUW,2017,Sr,SS,41,188,155,50,58,20,1,4,39,20,14,14,3,0.374,0.468,0.594,10,3,0,92,25,4,26,54,0.48
schulbr01,55,Brenden  Schulz,CUC,2011,Fr,P/OF,34,140,106,42,40,8,1,0,18,27,19,8,6,0.377,0.504,0.472,2,2,3,50,9,3,28,17,1.65
schulbr01,55,Brenden  Schulz,CUC,2012,So,P/OF,43,178,148,32,48,4,2,0,26,18,22,2,0,0.324,0.393,0.378,2,5,5,56,6,1,46,36,1.28
schulet01,4,Ethan  Schulz,AUR,2015,Fr,IF,4,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,
schusco01,8,Cody  Schuster,DOM,2013,Fr,,40,167,149,11,38,5,1,1,18,7,8,4,2,0.255,0.311,0.322,6,2,3,48,7,7,39,63,0.62
schusco01,8,Cody  Schuster,DOM,2014,So,C,40,168,147,18,59,17,0,2,33,13,13,0,1,0.401,0.455,0.558,3,2,3,82,19,6,27,52,0.52
schusco01,8,Cody  Schuster,DOM,2015,Jr,C,37,158,144,16,37,10,0,0,11,6,8,0,0,0.257,0.301,0.326,4,2,2,47,10,2,44,51,0.86
schusco01,8,Cody  Schuster,DOM,2016,Sr,C,41,194,166,30,52,17,0,0,34,19,9,1,1,0.313,0.394,0.416,5,3,1,69,17,9,48,56,0.86
schwatr01,23,Trent  Schwalbach,LAK,2012,Fr,INF/P,11,4,4,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,
schwaja01,3,Jake  Schwall,WLC,2016,Fr,INF,21,49,38,9,14,5,0,0,8,7,5,2,0,0.368,0.479,0.5,2,1,1,19,5,0,10,8,1.25
schwaja01,3,Jake  Schwall,WLC,2017,So,2B,32,131,119,23,31,2,0,1,7,9,20,6,1,0.261,0.328,0.303,3,0,0,36,3,2,34,26,1.31
schweke01,2,Kevin  Schwer,DOM,2012,Fr,INF,14,10,6,1,1,0,0,0,0,3,2,0,0,0.167,0.444,0.167,0,0,1,1,0,0,2,2,1.0
schweke01,2,Kevin  Schwer,DOM,2013,So,,40,170,131,18,32,7,1,0,16,14,31,5,1,0.244,0.387,0.313,17,1,7,41,8,2,42,31,1.35
schweke01,2,Kevin  Schwer,DOM,2014,Jr,INF,33,118,96,17,19,0,0,0,8,10,21,1,0,0.198,0.301,0.198,5,2,5,19,0,4,41,15,2.73
schweke01,2,Kevin  Schwer,DOM,2015,Sr,INF,20,62,44,9,8,2,0,0,5,8,2,1,0,0.182,0.351,0.227,4,1,5,10,2,1,23,14,1.64
scottpe01,46,Peter  Scott,CUW,2015,Fr,OF,9,16,14,1,1,0,0,0,0,1,6,0,0,0.071,0.133,0.071,0,0,1,1,0,0,2,6,0.33
scottpe01,39,Peter  Scott,CUW,2016,So,OF,5,9,8,1,2,1,0,0,0,0,0,0,0,0.25,0.333,0.375,1,0,0,3,1,0,2,3,0.67
scottpe01,23,Peter  Scott,CUW,2017,Jr,OF,11,29,27,2,6,0,0,0,5,1,7,0,1,0.222,0.276,0.222,1,0,0,6,0,0,3,8,0.38
scudded01,39,Ed  Scudder,BEN,2010,Jr,IF,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,
seavebr01,50,Brendan  Seaver,MAR,2015,Jr,C,2,3,3,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,
seavebr01,50,Brendan  Seaver,MAR,2016,Sr,C,10,14,11,0,1,0,0,0,1,1,4,0,1,0.091,0.214,0.091,1,1,0,1,0,1,3,4,0.75
seeloca01,35,Casey  Seelow,MAR,2013,Fr,C,6,12,11,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0,1,0,0,0,3,6,0.5
seeloca01,35,Casey  Seelow,MAR,2014,So,C,9,15,12,1,3,1,0,1,2,2,1,0,0,0.25,0.4,0.583,1,0,0,7,2,1,6,2,3.0
seeloca01,35,Casey  Seelow,MAR,2015,Jr,C,2,4,4,0,1,0,0,0,1,0,1,0,0,0.25,0.25,0.25,0,0,0,1,0,0,1,1,1.0
seeloca01,35,Casey  Seelow,EDG,2016,Sr,C,13,39,34,1,8,2,0,0,6,2,3,0,0,0.235,0.333,0.294,3,0,0,10,2,1,15,8,1.88
segovma01,14,Matt  Segovia,DOM,2017,Fr,3B/C,39,166,141,27,38,6,3,3,24,13,44,2,0,0.27,0.36,0.418,8,2,2,59,12,1,20,38,0.53
seifebr01,34,Brandon  Seifert,CUW,2012,Fr,IF,14,32,26,4,6,0,0,0,2,6,8,0,0,0.231,0.375,0.231,0,0,0,6,0,1,6,6,1.0
seifebr01,25,Brandon  Seifert,CUW,2013,So,INF,39,173,143,24,36,1,1,0,21,17,22,7,0,0.252,0.353,0.273,6,1,6,39,2,5,57,29,1.97
seifebr01,25,Brandon  Seifert,CUW,2014,Jr,SS,39,172,148,23,50,2,1,0,24,20,23,12,2,0.338,0.414,0.365,0,1,3,54,3,1,32,41,0.78
seifebr01,25,Brandon  Seifert,CUW,2015,Sr,INF,43,188,159,32,42,3,0,0,22,20,26,8,3,0.264,0.348,0.283,2,3,4,45,3,3,40,49,0.82
seifery01,15,Ryan  Seifert,MAR,2010,Fr,,31,120,87,23,21,2,0,0,12,24,13,3,0,0.241,0.426,0.264,4,0,5,23,2,4,36,20,1.8
seifery01,15,Ryan  Seifert,MAR,2011,So,,17,28,20,2,5,0,0,0,1,6,6,0,1,0.25,0.464,0.25,2,0,0,5,0,1,5,3,1.67
seifery01,15,Ryan  Seifert,MAR,2012,Jr,INF,21,55,31,10,4,0,0,0,5,13,6,4,1,0.129,0.46,0.129,6,0,5,4,0,1,16,8,2.0
seifery01,15,Ryan  Seifert,MAR,2013,Sr,INF,29,105,78,17,22,0,0,0,14,21,17,5,1,0.282,0.43,0.282,0,1,5,22,0,1,25,14,1.79
seisph01,11,Phil  Seis,MAR,2010,Fr,,27,99,93,16,29,3,0,1,17,1,13,3,0,0.312,0.316,0.376,1,3,1,35,4,1,23,25,0.92
seisph01,11,Phil  Seis,MAR,2011,So,,32,110,102,13,21,5,0,1,10,5,17,0,0,0.206,0.25,0.284,1,0,2,29,6,5,36,30,1.2
seisph01,11,Phil  Seis,MAR,2012,Jr,INF,13,25,23,1,6,0,0,0,2,0,5,0,0,0.261,0.25,0.261,0,1,1,6,0,0,4,8,0.5
seivebr01,31,Britton  Seivert,ROCK,2015,So,2B/SS,20,40,34,5,7,0,0,0,5,4,6,2,1,0.206,0.325,0.206,2,0,0,7,0,1,9,10,0.9
seivebr01,31,Britton  Seivert,ROCK,2016,Jr,INF,24,81,71,11,14,3,1,0,3,8,17,3,1,0.197,0.287,0.268,1,0,1,19,4,2,11,25,0.44
seivebr01,31,Britton  Seivert,ROCK,2017,Sr,OF,36,116,105,15,30,10,0,1,11,5,28,4,3,0.286,0.333,0.41,3,1,2,43,11,2,22,26,0.85
sellda01,7,David  Sell,WLC,2012,Fr,OF,11,12,11,5,3,0,0,0,1,1,1,1,0,0.273,0.333,0.273,0,0,0,3,0,0,3,2,1.5
selvami01,38,Mike  Selvaggi,EDG,2010,So,P/OF,42,171,148,25,52,6,0,2,34,18,16,9,2,0.351,0.433,0.432,4,1,0,64,8,6,37,40,0.93
selvami01,38,Mike  Selvaggi,EDG,2011,Jr,P/OF,40,156,143,18,35,6,1,2,28,6,27,2,0,0.245,0.301,0.343,6,1,0,49,9,4,37,42,0.88
selvami01,21,Mike  Selvaggi,EDG,2012,Sr,DH,28,108,97,10,28,4,0,2,16,8,11,2,0,0.289,0.349,0.392,1,0,2,38,6,4,30,27,1.11
sennch01,9,Chris  Senn,ROCK,2013,Jr,2B,32,129,114,19,35,10,0,4,16,4,21,3,1,0.307,0.375,0.5,9,1,1,57,14,3,23,34,0.68
sennch01,9,Chris  Senn,ROCK,2014,Sr,2B,38,167,149,17,52,11,1,2,31,4,15,6,0,0.349,0.392,0.477,9,4,1,71,14,4,41,42,0.98
sessafr01,25,Frankie  Sessa,DOM,2017,Fr,1B/C,42,195,170,23,58,5,1,0,37,14,9,1,0,0.341,0.39,0.382,4,7,0,65,6,12,52,53,0.98
severni01,7,Nick  Severino,BEN,2013,Fr,,4,6,6,2,5,1,0,0,5,0,0,0,0,0.833,0.833,1.0,0,0,0,6,1,0,0,1,
severni01,6,Nick  Severino,BEN,2014,So,OF,20,50,43,8,15,3,1,0,5,4,6,1,0,0.349,0.408,0.465,1,1,1,20,4,1,14,10,1.4
severni01,6,Nick  Severino,BEN,2015,Jr,,19,46,43,3,10,3,0,0,3,3,7,1,0,0.233,0.283,0.302,0,0,0,13,3,1,12,14,0.86
severni01,6,Nick  Severino,BEN,2016,Sr,,39,172,146,28,40,4,2,1,15,13,20,13,3,0.274,0.371,0.349,10,1,2,51,7,5,46,39,1.18
severni01,6,Nick  Severino,BEN,2017,Sr,,42,161,124,26,36,6,0,3,26,13,19,14,4,0.29,0.385,0.411,11,8,5,51,9,4,30,50,0.6
shanasa01,8,Sam  Shanahan,BEN,2013,Fr,,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,
sharojo01,24,Joel  Sharon,CUW,2012,Fr,P/OF,13,3,2,0,0,0,0,0,0,1,1,0,0,0.0,0.333,0.0,0,0,0,0,0,0,0,1,
sharojo01,24,Joel  Sharon,CUW,2013,So,OF/LHP,41,161,150,26,51,6,7,0,22,10,9,7,1,0.34,0.379,0.473,0,1,0,71,13,3,49,33,1.48
sharojo01,24,Joel  Sharon,CUW,2014,Jr,OF/P,42,185,160,30,46,9,3,1,26,18,13,10,2,0.287,0.37,0.4,4,2,1,64,13,3,49,47,1.04
sharojo01,24,Joel  Sharon,CUW,2015,Sr,OF/P,43,197,173,36,58,11,2,3,27,16,12,14,2,0.335,0.41,0.474,6,0,2,82,16,2,55,43,1.28
sharpca01,27,Cameron  Sharp,LAK,2016,Fr,UTIL,12,33,31,3,4,0,0,0,3,1,8,2,0,0.129,0.156,0.129,0,0,1,4,0,1,13,6,2.17
sharpca01,27,Cameron  Sharp,LAK,2017,So,UTIL,31,116,98,16,18,3,0,0,16,12,21,6,1,0.184,0.31,0.214,6,0,0,21,3,4,30,22,1.36
shavejo01,30,Jordan  Shaver,ROCK,2010,Jr,,28,100,84,14,21,3,0,0,11,9,13,3,3,0.25,0.337,0.286,3,2,2,24,3,2,33,14,2.36
shavejo01,30,Jordan  Shaver,ROCK,2011,Sr,,33,136,107,21,33,4,0,0,23,14,14,1,0,0.308,0.427,0.346,9,1,5,37,4,3,37,22,1.68
sheada01,25,Dan  Shea,CUW,2010,Jr,,39,166,129,28,40,5,1,2,21,27,27,0,1,0.31,0.448,0.411,7,2,1,53,8,0,35,23,1.52
sheada01,25,Dan  Shea,CUW,2011,Sr,,38,169,138,31,52,9,0,8,46,24,14,0,0,0.377,0.476,0.616,4,2,1,85,17,5,39,33,1.18
shelpti01,4,Tim  Shelp,MARN,2011,Fr,SS/P,27,84,78,8,23,5,0,0,10,3,20,3,0,0.295,0.31,0.359,0,3,0,28,5,3,7,27,0.26
shelpti01,4,Tim  Shelp,MARN,2012,So,SS/P,23,76,70,4,22,3,0,0,7,3,16,0,0,0.314,0.342,0.357,1,2,0,25,3,0,10,24,0.42
shelpti01,4,Tim  Shelp,MARN,2013,Jr,P,28,92,86,5,26,3,0,0,2,4,22,1,0,0.302,0.333,0.337,0,0,2,29,3,1,21,16,1.31
silvajo01,34,Joe  Silva,CUC,2015,Fr,OF,45,213,162,50,51,13,1,2,38,30,24,23,6,0.315,0.462,0.444,17,3,1,72,16,4,53,31,1.71
silvajo01,34,Joe  Silva,CUC,2016,So,OF,46,209,164,45,60,12,2,3,31,31,33,27,7,0.366,0.481,0.518,8,3,3,85,17,0,35,36,0.97
silvajo01,34,Joe  Silva,CUC,2017,Jr,OF,47,218,174,42,51,18,0,3,37,26,38,10,7,0.293,0.425,0.448,14,0,4,78,21,3,52,32,1.63
sinclky01,21,Kyle  Sinclair,BEN,2017,Fr,,3,4,3,0,0,0,0,0,0,0,2,0,0,0.0,0.25,0.0,1,0,0,0,0,0,1,0,
singrjo01,5,Joe  Singraber,AUR,2010,Jr,OF,43,183,166,34,50,12,0,6,25,10,18,9,1,0.301,0.337,0.482,0,2,5,80,18,3,50,49,1.02
singrjo01,5,Joe  Singraber,AUR,2011,Sr,OF,44,196,174,43,57,10,2,3,39,12,23,12,1,0.328,0.381,0.46,5,3,2,80,15,4,47,45,1.04
skalani01,99,Nick  Skala,CUC,2010,So,C,39,189,154,52,64,12,4,5,38,27,24,12,4,0.416,0.519,0.643,7,1,0,99,21,5,26,33,0.79
skalani01,99,Nick  Skala,CUC,2011,Jr,C,43,204,177,47,69,13,4,10,63,14,40,6,2,0.39,0.446,0.678,8,5,0,120,27,6,31,39,0.79
skalani01,99,Nick  Skala,CUC,2012,Sr,C,47,228,178,48,57,16,3,8,44,22,26,6,4,0.32,0.447,0.579,23,5,0,103,27,5,32,60,0.53
skarbmi01,23,Mitch  Skarban,WLC,2013,Fr,INF/RHP,22,69,61,9,16,3,1,0,7,4,16,3,1,0.262,0.303,0.344,0,1,3,21,4,2,18,14,1.29
skeltbr01,37,Bryce  Skelton,LAK,2013,Fr,C,13,36,29,2,4,0,0,0,5,6,5,1,1,0.138,0.278,0.138,0,1,0,4,0,0,9,10,0.9
skeltbr01,37,Bryce  Skelton,LAK,2014,So,C,29,98,87,6,20,3,0,0,9,7,11,0,2,0.23,0.295,0.264,1,0,3,23,3,0,40,18,2.22
skeltbr01,37,Bryce  Skelton,LAK,2015,Jr,C,36,123,116,19,33,8,1,2,14,4,16,3,4,0.284,0.325,0.422,3,0,0,49,11,2,43,20,2.15
